[2, 8, 14, 3, 5, 9, 20, 16, 1, 12] 2
[16, 10, 2, 4, 4, 6, 14, 15, 10, 7] 33
[8, 10, 13, 2, 1, 18, 5, 6, 20, 16] 26
[0, 10, 10, 13, 19, 4, 12, 2, 8, 19] 10
[7, 20, 9, 16, 14, 4, 10, 3, 3, 6] 14
[18, 7, 0, 2, 14, 17, 1, 1, 12, 20] 27
[9, 13, 20, 17, 13, 14, 20, 2, 20, 12] 13
[12, 11, 20, 10, 18, 17, 13, 13, 16, 14] 12
[14, 2, 3, 17, 9, 12, 14, 9, 8, 15] 33
[6, 9, 8, 13, 5, 1, 18, 2, 3, 0] 17
[5, 17, 4, 11, 13, 12, 7, 11, 6, 12] 28
[8, 19, 8, 11, 4, 4, 11, 7, 0, 0] 21
[15, 10, 4, 16, 14, 18, 7, 5, 4, 7] 24
[6, 6, 10, 10, 16, 10, 6, 6, 8, 7] 32
[18, 1, 6, 19, 15, 1, 0, 10, 2, 6] 10
[11, 9, 12, 11, 17, 13, 10, 14, 15, 3] 17
[5, 1, 1, 11, 8, 12, 3, 17, 13, 6] 23
[16, 13, 19, 1, 0, 6, 5, 4, 11, 17] 30
[5, 1, 16, 4, 15, 1, 3, 7, 5, 14] 0
[13, 2, 8, 11, 1, 11, 15, 13, 12, 5] 27
[20, 4, 19, 4, 12, 18, 9, 20, 15, 11] 13
[15, 1, 6, 7, 14, 8, 18, 4, 7, 11] 3
[0, 11, 20, 6, 2, 12, 16, 18, 4, 1] 40
[6, 13, 19, 3, 7, 11, 10, 15, 7, 9] 12
[11, 12, 7, 4, 12, 0, 16, 12, 15, 18] 29
[10, 1, 9, 15, 15, 14, 15, 12, 13, 20] 8
[10, 8, 15, 14, 2, 2, 13, 2, 11, 15] 38
[10, 15, 17, 6, 18, 2, 20, 3, 4, 14] 3
[9, 11, 10, 3, 2, 7, 17, 0, 16, 12] 7
[9, 4, 4, 3, 11, 12, 7, 7, 12, 19] 5
[6, 5, 16, 2, 16, 16, 13, 16, 17, 19] 33
[8, 11, 14, 9, 0, 0, 3, 15, 0, 14] 26
[14, 9, 9, 20, 15, 8, 16, 4, 14, 16] 32
[3, 14, 2, 14, 13, 1, 5, 1, 7, 2] 18
[4, 8, 1, 19, 14, 4, 1, 20, 12, 9] 24
[8, 6, 19, 6, 5, 5, 5, 9, 1, 9] 36
[7, 10, 16, 4, 20, 19, 16, 10, 5, 9] 23
[12, 18, 4, 1, 17, 0, 7, 18, 20, 11] 11
[20, 1, 14, 8, 6, 7, 16, 19, 12, 9] 38
[4, 9, 11, 6, 1, 1, 3, 10, 16, 3] 2
[4, 8, 19, 10, 3, 10, 14, 4, 15, 6] 26
[16, 16, 3, 20, 9, 1, 14, 14, 4, 0] 1
[1, 4, 15, 19, 10, 15, 16, 18, 14, 1] 32
[4, 5, 0, 7, 9, 19, 8, 15, 20, 11] 18
[12, 6, 16, 12, 7, 17, 11, 13, 3, 14] 32
[11, 3, 14, 20, 6, 6, 12, 7, 0, 3] 8
[6, 17, 17, 13, 4, 15, 6, 1, 20, 17] 7
[17, 11, 10, 17, 1, 1, 16, 0, 10, 6] 22
[3, 3, 4, 8, 0, 9, 8, 20, 17, 11] 13
[9, 11, 13, 5, 9, 2, 9, 1, 5, 9] 31
[8, 12, 2, 16, 19, 13, 14, 6, 16, 17] 1
[2, 18, 11, 1, 2, 10, 8, 11, 5, 12] 37
[18, 0, 3, 13, 13, 9, 17, 15, 0, 11] 3
[4, 4, 13, 11, 3, 18, 14, 13, 7, 11] 19
[1, 17, 11, 0, 2, 9, 7, 4, 19, 3] 5
[0, 16, 12, 3, 4, 20, 6, 9, 12, 16] 9
[10, 18, 18, 14, 10, 19, 14, 16, 19, 13] 7
[9, 20, 5, 14, 1, 6, 13, 18, 1, 4] 17
[13, 14, 18, 14, 14, 18, 8, 14, 10, 8] 9
[2, 7, 18, 14, 4, 9, 11, 16, 3, 20] 15
[3, 15, 0, 19, 9, 9, 12, 16, 7, 5] 14
[13, 6, 3, 16, 18, 1, 8, 11, 4, 18] 25
[1, 19, 10, 17, 0, 11, 13, 20, 6, 1] 10
[15, 15, 15, 7, 18, 15, 14, 9, 13, 16] 8
[19, 6, 4, 8, 16, 9, 11, 12, 17, 15] 20
[3, 3, 15, 14, 17, 4, 16, 10, 2, 14] 40
[0, 16, 17, 8, 4, 3, 9, 17, 20, 11] 18
[8, 4, 19, 14, 11, 7, 19, 0, 11, 13] 24
[10, 18, 1, 3, 17, 13, 12, 7, 18, 13] 33
[16, 0, 5, 20, 0, 1, 6, 8, 0, 3] 35
[2, 6, 13, 15, 12, 10, 1, 0, 5, 19] 24
[11, 15, 9, 8, 0, 15, 14, 14, 12, 1] 25
[17, 0, 7, 18, 12, 6, 6, 14, 13, 3] 0
[12, 4, 15, 2, 3, 14, 7, 6, 16, 1] 28
[4, 1, 20, 1, 9, 9, 8, 11, 20, 6] 16
[12, 10, 10, 19, 17, 1, 3, 10, 15, 8] 0
[6, 7, 10, 15, 5, 8, 4, 7, 12, 7] 23
[20, 9, 2, 1, 5, 17, 0, 5, 5, 12] 21
[4, 4, 0, 17, 20, 1, 7, 20, 0, 2] 19
[18, 8, 8, 10, 4, 12, 13, 19, 6, 14] 27
[1, 9, 8, 8, 4, 20, 7, 6, 8, 1] 24
[12, 13, 3, 20, 4, 7, 13, 17, 9, 4] 6
[16, 8, 1, 20, 1, 1, 20, 5, 9, 18] 19
[10, 10, 6, 9, 11, 6, 14, 13, 5, 1] 14
[9, 4, 7, 13, 18, 0, 19, 15, 17, 0] 27
[16, 2, 11, 8, 5, 11, 3, 2, 17, 4] 23
[0, 3, 14, 4, 0, 7, 6, 5, 12, 3] 11
[1, 11, 10, 7, 13, 7, 11, 18, 8, 4] 33
[3, 10, 9, 19, 4, 6, 2, 9, 16, 3] 39
[12, 11, 14, 2, 0, 10, 7, 10, 17, 10] 7
[9, 18, 9, 13, 17, 16, 3, 0, 9, 4] 23
[1, 18, 7, 15, 6, 6, 6, 4, 13, 8] 4
[9, 0, 2, 9, 17, 6, 19, 7, 19, 7] 24
[18, 3, 11, 20, 1, 19, 1, 19, 10, 0] 31
[5, 2, 3, 14, 9, 2, 20, 12, 0, 18] 15
[12, 2, 6, 2, 9, 18, 16, 7, 5, 5] 1
[11, 14, 18, 7, 9, 8, 4, 0, 18, 10] 34
[2, 2, 17, 4, 12, 9, 14, 6, 0, 9] 19
[20, 9, 18, 3, 18, 12, 9, 7, 7, 15] 26
[16, 19, 18, 18, 0, 3, 10, 0, 13, 19] 13
[9, 8, 9, 12, 5, 16, 2, 5, 13, 14] 37
[19, 12, 10, 2, 1, 17, 0, 8, 7, 11] 16
[10, 10, 16, 16, 6, 19, 13, 18, 0, 9] 13
[18, 18, 15, 9, 1, 13, 9, 0, 16, 14] 5
[20, 20, 5, 18, 15, 3, 13, 14, 4, 11] 8
[12, 7, 10, 18, 19, 2, 0, 20, 9, 18] 3
[2, 6, 12, 9, 11, 11, 0, 14, 18, 12] 34
[15, 12, 7, 19, 17, 8, 5, 11, 0, 8] 14
[6, 17, 15, 8, 16, 13, 5, 2, 20, 0] 6
[7, 15, 11, 14, 4, 1, 5, 10, 3, 9] 27
[11, 19, 10, 0, 3, 8, 15, 15, 10, 3] 14
[3, 13, 7, 16, 7, 17, 20, 18, 2, 3] 24
[3, 18, 18, 8, 18, 0, 11, 14, 10, 13] 27
[14, 13, 20, 12, 7, 0, 8, 5, 19, 17] 20
[9, 6, 13, 16, 5, 3, 17, 11, 12, 9] 22
[3, 15, 16, 8, 1, 17, 8, 0, 12, 1] 3
[5, 10, 2, 12, 6, 4, 4, 1, 8, 9] 20
[4, 13, 7, 20, 13, 19, 1, 1, 16, 14] 26
[16, 16, 19, 2, 7, 19, 12, 14, 9, 3] 38
[10, 15, 0, 4, 14, 12, 20, 8, 3, 10] 6
[0, 11, 20, 19, 13, 11, 6, 20, 4, 6] 26
[4, 11, 15, 19, 18, 11, 14, 8, 18, 0] 35
[12, 11, 11, 16, 8, 19, 8, 17, 14, 4] 40
[19, 9, 12, 10, 8, 17, 10, 0, 20, 0] 5
[13, 17, 11, 4, 8, 12, 15, 20, 17, 9] 17
[19, 9, 11, 1, 4, 17, 19, 2, 10, 0] 7
[14, 10, 17, 11, 1, 10, 9, 5, 11, 16] 28
[9, 4, 8, 6, 14, 17, 17, 12, 7, 9] 32
[11, 3, 20, 0, 17, 15, 14, 10, 6, 5] 2
[7, 16, 2, 17, 5, 11, 0, 12, 2, 10] 24
[8, 5, 5, 4, 11, 9, 0, 19, 2, 9] 24
[2, 7, 18, 2, 10, 7, 20, 9, 16, 12] 14
[14, 7, 10, 8, 17, 9, 5, 5, 9, 12] 10
[20, 12, 1, 11, 11, 10, 8, 18, 14, 12] 20
[8, 18, 3, 1, 5, 13, 5, 4, 11, 12] 12
[5, 0, 9, 11, 16, 3, 6, 8, 18, 10] 25
[10, 8, 15, 8, 20, 14, 16, 4, 15, 13] 22
[7, 2, 1, 5, 4, 9, 7, 7, 0, 20] 32
[15, 6, 2, 19, 6, 18, 12, 12, 12, 13] 20
[6, 1, 2, 19, 5, 5, 17, 12, 1, 4] 34
[2, 11, 20, 5, 10, 5, 18, 5, 3, 2] 21
[5, 1, 15, 6, 19, 17, 7, 18, 7, 7] 26
[12, 3, 7, 15, 14, 4, 14, 7, 3, 1] 24
[17, 10, 8, 2, 8, 17, 3, 13, 2, 19] 2
[0, 12, 4, 16, 11, 0, 6, 9, 15, 18] 32
[19, 14, 20, 13, 8, 3, 17, 7, 13, 1] 28
[1, 5, 20, 13, 2, 5, 16, 0, 14, 15] 4
[16, 3, 8, 2, 11, 10, 2, 10, 6, 10] 18
[14, 12, 11, 14, 4, 13, 19, 10, 11, 6] 24
[7, 11, 8, 17, 20, 0, 15, 8, 9, 1] 1
[3, 20, 14, 15, 12, 9, 17, 0, 0, 1] 24
[19, 0, 11, 10, 15, 6, 10, 17, 11, 18] 13
[13, 18, 5, 3, 6, 6, 16, 7, 1, 3] 19
[5, 1, 14, 1, 8, 16, 13, 8, 6, 16] 34
[17, 14, 9, 0, 16, 15, 5, 20, 15, 11] 32
[11, 12, 6, 11, 8, 7, 18, 11, 5, 5] 3
[18, 15, 16, 16, 9, 15, 20, 13, 18, 18] 11
[2, 15, 8, 18, 2, 20, 1, 13, 13, 12] 6
[12, 13, 4, 0, 19, 1, 1, 0, 1, 8] 21
[11, 3, 0, 17, 2, 5, 8, 13, 13, 14] 40
[8, 14, 9, 14, 10, 5, 7, 15, 9, 17] 32
[3, 18, 4, 12, 19, 19, 7, 14, 1, 13] 4
[4, 15, 5, 9, 3, 17, 17, 4, 1, 14] 15
[12, 6, 13, 0, 10, 1, 8, 18, 12, 2] 19
[4, 18, 10, 18, 0, 17, 2, 0, 17, 4] 25
[7, 18, 18, 5, 0, 18, 17, 11, 14, 1] 16
[13, 8, 10, 9, 18, 18, 3, 20, 15, 13] 21
[19, 14, 8, 17, 19, 12, 8, 3, 15, 19] 9
[7, 7, 10, 18, 10, 14, 12, 13, 8, 0] 31
[0, 7, 5, 4, 14, 5, 6, 7, 16, 13] 5
[15, 8, 17, 16, 0, 4, 3, 3, 15, 1] 4
[0, 17, 16, 15, 1, 12, 4, 13, 18, 15] 25
[5, 19, 1, 8, 19, 19, 13, 18, 11, 11] 2
[14, 17, 17, 17, 15, 20, 1, 20, 13, 8] 23
[14, 13, 5, 18, 3, 20, 8, 20, 16, 13] 8
[4, 19, 16, 19, 4, 17, 20, 6, 14, 14] 12
[7, 9, 9, 8, 17, 16, 9, 1, 4, 0] 36
[12, 7, 14, 18, 3, 16, 5, 17, 5, 4] 0
[3, 3, 0, 18, 14, 17, 18, 15, 3, 19] 25
[3, 7, 10, 19, 18, 18, 14, 10, 3, 17] 11
[12, 11, 0, 4, 6, 3, 5, 11, 18, 18] 38
[3, 7, 8, 12, 13, 18, 18, 9, 7, 10] 20
[15, 1, 7, 8, 13, 9, 8, 6, 15, 5] 6
[2, 13, 7, 3, 9, 12, 13, 0, 9, 16] 31
[6, 5, 20, 2, 16, 17, 3, 7, 3, 13] 22
[4, 8, 8, 19, 11, 14, 15, 8, 11, 4] 20
[11, 20, 0, 6, 10, 19, 15, 17, 1, 12] 38
[12, 2, 7, 15, 11, 20, 5, 1, 19, 9] 9
[5, 18, 3, 8, 4, 9, 3, 18, 15, 9] 26
[20, 19, 10, 4, 15, 5, 15, 6, 18, 6] 0
[2, 13, 9, 17, 0, 16, 11, 5, 5, 8] 25
[0, 5, 19, 7, 6, 0, 18, 20, 9, 19] 18
[14, 0, 6, 19, 17, 0, 15, 3, 9, 9] 3
[5, 14, 13, 19, 0, 12, 11, 12, 4, 9] 31
[12, 20, 14, 2, 9, 1, 17, 3, 1, 6] 37
[2, 2, 17, 10, 9, 17, 0, 2, 3, 12] 0
[6, 0, 4, 3, 3, 0, 2, 3, 10, 16] 34
[15, 14, 14, 10, 1, 5, 12, 0, 19, 20] 13
[4, 1, 7, 6, 19, 5, 8, 2, 6, 12] 10
[8, 5, 0, 10, 14, 1, 7, 6, 12, 3] 38
[4, 12, 17, 13, 1, 2, 14, 6, 11, 2] 10
[2, 4, 18, 20, 18, 17, 13, 9, 11, 17] 0
[16, 6, 8, 2, 16, 19, 3, 1, 15, 0] 1
[17, 1, 3, 3, 1, 18, 14, 19, 1, 15] 27
[5, 6, 13, 19, 15, 16, 5, 14, 16, 12] 17
[5, 16, 1, 2, 16, 2, 10, 12, 14, 11] 23
[5, 17, 8, 5, 0, 4, 6, 8, 20, 14] 11
[5, 2, 16, 4, 20, 12, 3, 19, 7, 3] 38
[19, 19, 1, 17, 18, 2, 4, 8, 0, 14] 17
[13, 20, 14, 10, 18, 8, 5, 7, 14, 19] 14
[16, 13, 18, 4, 2, 12, 1, 3, 3, 17] 30
[5, 1, 5, 6, 18, 2, 10, 14, 16, 3] 9
[16, 2, 10, 12, 12, 3, 10, 6, 19, 15] 5
[10, 1, 0, 12, 14, 20, 17, 20, 11, 8] 21
[11, 2, 15, 16, 11, 15, 4, 14, 14, 17] 25
[18, 13, 1, 9, 9, 20, 6, 2, 17, 10] 39
[3, 12, 20, 11, 18, 14, 18, 0, 14, 5] 19
[5, 20, 19, 12, 9, 1, 9, 7, 12, 20] 36
[13, 13, 4, 19, 16, 16, 20, 8, 2, 7] 32
[3, 16, 0, 19, 9, 19, 1, 8, 13, 10] 31
[14, 15, 17, 13, 8, 13, 14, 12, 9, 11] 11
[14, 10, 16, 14, 8, 10, 19, 14, 4, 18] 18
[19, 12, 20, 9, 5, 10, 11, 5, 8, 5] 28
[20, 12, 0, 4, 11, 1, 15, 15, 17, 17] 13
[1, 11, 18, 2, 1, 11, 20, 18, 2, 6] 38
[20, 18, 3, 2, 14, 1, 11, 12, 8, 12] 31
[14, 12, 18, 8, 8, 2, 14, 14, 20, 2] 14
[20, 20, 12, 9, 11, 13, 6, 11, 8, 16] 3
[12, 14, 14, 0, 7, 18, 0, 17, 12, 10] 5
[6, 12, 1, 17, 9, 18, 17, 7, 10, 16] 28
[6, 3, 17, 0, 14, 10, 11, 10, 5, 3] 29
[16, 16, 19, 16, 12, 18, 10, 19, 11, 9] 4
[7, 5, 1, 18, 17, 4, 5, 0, 19, 1] 37
[3, 4, 0, 16, 12, 3, 3, 10, 12, 14] 16
[4, 10, 2, 5, 17, 6, 20, 9, 2, 18] 6
[19, 15, 7, 6, 3, 9, 20, 15, 7, 7] 2
[9, 20, 2, 15, 20, 12, 6, 6, 14, 13] 17
[16, 4, 14, 14, 16, 14, 6, 3, 0, 16] 12
[19, 14, 0, 7, 20, 10, 17, 6, 3, 11] 40
[13, 12, 18, 0, 13, 12, 10, 3, 20, 5] 14
[16, 15, 9, 5, 19, 3, 9, 18, 4, 7] 5
[17, 2, 16, 10, 13, 7, 1, 19, 14, 12] 4
[19, 2, 6, 9, 0, 1, 7, 7, 6, 12] 39
[17, 0, 6, 0, 2, 14, 8, 14, 10, 8] 36
[0, 9, 5, 13, 16, 9, 20, 13, 11, 18] 32
[5, 7, 1, 2, 2, 10, 3, 20, 1, 9] 32
[18, 11, 9, 4, 17, 18, 1, 0, 18, 3] 4
[19, 3, 19, 17, 7, 2, 18, 13, 15, 6] 27
[17, 0, 9, 0, 12, 11, 14, 19, 1, 2] 11
[14, 8, 17, 6, 12, 7, 8, 2, 17, 20] 30
[20, 11, 9, 18, 9, 0, 16, 18, 9, 11] 29
[2, 9, 2, 15, 2, 18, 17, 9, 12, 2] 19
[1, 9, 7, 19, 6, 4, 15, 0, 19, 6] 11
[3, 10, 11, 16, 17, 14, 7, 16, 19, 11] 0
[17, 15, 13, 19, 14, 17, 11, 17, 6, 1] 6
[8, 20, 2, 1, 20, 6, 12, 1, 11, 7] 16
[6, 0, 13, 7, 12, 4, 12, 14, 14, 17] 25
[11, 12, 14, 2, 12, 0, 17, 8, 3, 11] 22
[10, 12, 0, 3, 20, 17, 16, 8, 3, 4] 36
[0, 16, 12, 12, 6, 3, 16, 13, 16, 17] 4
[12, 13, 20, 13, 5, 19, 8, 0, 18, 10] 36
[13, 3, 6, 7, 17, 8, 14, 20, 9, 11] 0
[16, 18, 1, 4, 20, 6, 18, 2, 1, 4] 4
[12, 13, 5, 2, 16, 4, 12, 15, 11, 9] 27
[6, 4, 11, 0, 11, 19, 19, 5, 17, 9] 0
[14, 6, 18, 11, 14, 19, 18, 19, 9, 2] 8
[1, 6, 1, 16, 4, 15, 1, 3, 5, 8] 18
[11, 18, 3, 17, 11, 12, 19, 4, 16, 10] 19
[4, 16, 11, 15, 1, 9, 15, 2, 13, 14] 28
[12, 0, 0, 3, 3, 20, 0, 4, 20, 16] 35
[13, 2, 17, 7, 3, 1, 18, 6, 7, 12] 27
[19, 14, 17, 0, 5, 18, 5, 10, 19, 2] 19
[11, 16, 12, 7, 17, 5, 8, 9, 3, 9] 24
[18, 12, 15, 12, 6, 10, 17, 20, 9, 14] 21
[14, 0, 2, 8, 12, 11, 9, 20, 1, 18] 5
[14, 15, 20, 0, 6, 6, 16, 1, 2, 19] 20
[4, 8, 0, 20, 17, 11, 6, 19, 5, 3] 13
[18, 5, 8, 4, 14, 18, 8, 9, 10, 11] 20
[7, 20, 7, 0, 12, 3, 11, 11, 10, 19] 27
[14, 3, 18, 1, 20, 2, 16, 11, 2, 16] 1
[14, 20, 16, 11, 8, 4, 5, 10, 11, 1] 4
[17, 4, 19, 11, 7, 7, 2, 11, 11, 5] 28
[16, 10, 7, 20, 4, 4, 11, 9, 13, 9] 34
[5, 13, 8, 18, 17, 19, 6, 11, 9, 17] 32
[10, 17, 1, 20, 14, 5, 12, 2, 18, 14] 3
[19, 10, 9, 12, 11, 9, 20, 3, 14, 2] 1
[20, 20, 4, 20, 18, 18, 9, 3, 7, 13] 39
[4, 4, 20, 15, 2, 10, 19, 12, 0, 10] 5
[4, 0, 18, 17, 14, 9, 15, 6, 17, 4] 29
[17, 14, 12, 4, 2, 17, 11, 8, 14, 5] 10
[1, 17, 16, 0, 5, 18, 8, 0, 3, 11] 6
[7, 16, 2, 13, 16, 12, 12, 15, 10, 8] 9
[20, 9, 15, 4, 4, 8, 18, 7, 3, 5] 31
[13, 10, 6, 1, 7, 5, 4, 8, 6, 20] 8
[6, 7, 8, 14, 9, 14, 16, 16, 18, 11] 29
[12, 10, 14, 16, 7, 2, 14, 16, 20, 17] 22
[16, 20, 9, 5, 12, 3, 6, 20, 8, 1] 28
[4, 16, 7, 1, 0, 15, 0, 12, 4, 18] 16
[6, 1, 11, 2, 7, 16, 2, 8, 20, 12] 24
[1, 19, 3, 11, 19, 15, 16, 15, 5, 20] 28
[19, 17, 4, 14, 18, 4, 9, 12, 6, 14] 3
[13, 11, 14, 16, 19, 3, 16, 6, 19, 18] 36
[19, 8, 7, 13, 7, 13, 3, 15, 19, 5] 25
[11, 9, 10, 9, 9, 18, 0, 7, 17, 16] 1
[19, 0, 4, 4, 0, 1, 7, 2, 3, 8] 34
[7, 8, 17, 0, 0, 14, 4, 12, 19, 14] 6
[4, 4, 20, 14, 0, 13, 19, 20, 10, 13] 17
[4, 16, 20, 0, 10, 19, 12, 7, 4, 18] 40
[10, 12, 6, 19, 2, 1, 19, 7, 17, 14] 11
[8, 19, 11, 7, 15, 1, 13, 6, 4, 1] 31
[14, 16, 15, 7, 14, 1, 14, 2, 8, 6] 15
[18, 3, 9, 19, 13, 13, 6, 18, 16, 13] 12
[19, 20, 18, 19, 11, 4, 11, 7, 11, 9] 33
[13, 8, 19, 10, 5, 13, 16, 19, 10, 13] 33
[15, 8, 13, 1, 2, 8, 10, 6, 13, 5] 10
[4, 5, 12, 10, 3, 10, 19, 7, 2, 6] 30
[9, 10, 11, 10, 12, 12, 6, 8, 12, 12] 12
[14, 16, 16, 3, 10, 1, 2, 15, 0, 7] 9
[9, 16, 14, 8, 10, 20, 17, 17, 3, 13] 33
[11, 2, 14, 2, 9, 1, 16, 11, 6, 9] 33
[15, 6, 2, 20, 11, 15, 6, 19, 2, 11] 9
[7, 2, 18, 5, 17, 1, 3, 12, 17, 5] 12
[18, 12, 15, 12, 4, 17, 15, 8, 16, 1] 25
[9, 17, 17, 1, 9, 9, 1, 7, 3, 19] 36
[18, 3, 12, 0, 4, 6, 16, 8, 8, 17] 37
[8, 3, 8, 10, 15, 6, 11, 1, 18, 6] 25
[16, 2, 2, 18, 3, 4, 16, 15, 2, 1] 17
[5, 7, 1, 14, 16, 7, 7, 8, 3, 18] 19
[7, 4, 13, 13, 2, 7, 20, 15, 5, 4] 33
[1, 4, 14, 9, 2, 11, 15, 12, 8, 14] 3
[1, 7, 12, 10, 14, 20, 2, 8, 11, 5] 15
[6, 9, 11, 0, 4, 7, 12, 5, 3, 11] 26
[3, 1, 11, 4, 4, 14, 6, 17, 20, 13] 40
[8, 1, 8, 14, 20, 20, 19, 1, 16, 3] 16
[20, 16, 7, 17, 12, 11, 10, 11, 4, 19] 30
[15, 10, 2, 6, 17, 3, 18, 19, 4, 15] 18
[2, 9, 18, 12, 18, 9, 20, 6, 10, 3] 4
[17, 17, 2, 9, 9, 20, 3, 4, 13, 13] 19
[17, 18, 3, 13, 4, 15, 6, 6, 18, 19] 2
[18, 2, 18, 2, 10, 18, 1, 4, 4, 18] 30
[20, 17, 2, 18, 5, 11, 13, 5, 3, 7] 3
[14, 14, 9, 20, 20, 14, 15, 7, 3, 20] 32
[3, 1, 2, 14, 7, 4, 9, 17, 13, 6] 1
[1, 19, 9, 8, 10, 6, 11, 19, 20, 1] 29
[4, 10, 2, 5, 12, 10, 16, 0, 9, 15] 5
[7, 1, 16, 8, 16, 20, 5, 10, 8, 14] 10
[10, 2, 18, 20, 15, 7, 6, 12, 4, 6] 20
[19, 20, 20, 0, 2, 11, 17, 7, 12, 20] 27
[9, 16, 6, 0, 3, 11, 10, 5, 2, 12] 18
[6, 14, 19, 17, 12, 13, 2, 14, 14, 3] 38
[19, 3, 14, 10, 3, 1, 14, 11, 2, 8] 31
[2, 4, 5, 7, 10, 7, 11, 5, 8, 18] 34
[13, 14, 17, 1, 2, 15, 17, 11, 18, 13] 9
[8, 7, 1, 12, 19, 13, 7, 5, 12, 0] 12
[3, 16, 15, 18, 14, 6, 0, 19, 2, 6] 26
[0, 14, 19, 0, 6, 16, 6, 16, 7, 4] 25
[6, 10, 3, 15, 5, 11, 16, 2, 0, 8] 26
[18, 13, 4, 4, 16, 6, 12, 8, 7, 6] 21
[20, 12, 10, 15, 10, 5, 1, 5, 0, 8] 38
[2, 11, 3, 13, 0, 8, 9, 13, 8, 13] 31
[12, 0, 3, 7, 1, 7, 2, 18, 2, 15] 37
[15, 17, 1, 9, 14, 1, 4, 13, 13, 10] 36
[4, 20, 0, 17, 5, 13, 2, 17, 9, 18] 39
[6, 6, 0, 14, 17, 13, 16, 9, 7, 17] 25
[17, 13, 11, 13, 9, 4, 13, 14, 5, 2] 35
[12, 10, 5, 11, 20, 18, 11, 13, 0, 12] 35
[8, 14, 17, 2, 7, 7, 1, 18, 7, 6] 10
[11, 3, 12, 11, 20, 5, 9, 5, 17, 10] 31
[16, 10, 9, 8, 0, 3, 13, 8, 5, 9] 14
[1, 3, 8, 1, 3, 12, 17, 19, 8, 9] 14
[7, 2, 11, 14, 17, 3, 18, 8, 11, 11] 23
[8, 20, 16, 16, 9, 18, 1, 11, 2, 11] 34
[17, 15, 1, 6, 8, 20, 12, 4, 6, 10] 24
[18, 16, 18, 13, 17, 10, 10, 16, 12, 17] 31
[2, 19, 5, 6, 18, 5, 2, 4, 17, 4] 1
[15, 12, 15, 8, 11, 17, 10, 10, 16, 17] 31
[12, 11, 1, 2, 1, 1, 7, 9, 0, 14] 2
[16, 17, 6, 9, 13, 8, 2, 3, 18, 0] 29
[19, 13, 4, 6, 1, 12, 14, 0, 14, 11] 22
[14, 0, 9, 1, 3, 8, 4, 20, 3, 1] 24
[6, 20, 15, 2, 11, 3, 17, 11, 18, 3] 32
[8, 12, 15, 6, 9, 11, 4, 12, 5, 7] 31
[20, 12, 0, 6, 11, 14, 12, 19, 15, 9] 26
[2, 0, 20, 6, 19, 8, 9, 17, 18, 5] 31
[13, 3, 16, 12, 7, 13, 7, 10, 16, 7] 12
[17, 6, 2, 15, 15, 11, 11, 5, 7, 5] 37
[8, 3, 0, 6, 3, 13, 7, 7, 12, 15] 35
[4, 4, 13, 20, 3, 15, 17, 4, 8, 15] 22
[9, 15, 20, 1, 16, 16, 13, 19, 7, 14] 13
[2, 3, 14, 9, 13, 2, 10, 13, 17, 12] 33
[5, 18, 13, 11, 20, 10, 20, 5, 13, 0] 35
[0, 17, 11, 8, 3, 0, 10, 18, 3, 8] 34
[12, 15, 13, 13, 15, 12, 7, 4, 15, 5] 13
[9, 18, 20, 7, 18, 1, 4, 8, 0, 19] 19
[16, 12, 7, 11, 12, 5, 11, 1, 16, 17] 11
[20, 9, 12, 0, 11, 8, 15, 6, 19, 20] 0
[3, 4, 10, 4, 5, 18, 15, 5, 3, 12] 33
[18, 16, 6, 16, 12, 16, 7, 13, 6, 11] 12
[20, 16, 10, 6, 17, 6, 5, 17, 0, 18] 23
[1, 2, 12, 18, 13, 1, 11, 17, 13, 3] 34
[18, 9, 5, 15, 0, 17, 11, 2, 12, 7] 17
[4, 8, 6, 12, 20, 0, 7, 2, 16, 12] 25
[2, 4, 0, 7, 20, 14, 10, 16, 19, 11] 13
[19, 3, 11, 8, 9, 10, 14, 15, 15, 9] 32
[16, 17, 15, 15, 9, 20, 10, 17, 17, 8] 30
[1, 5, 17, 16, 11, 2, 5, 12, 0, 17] 37
[4, 1, 19, 9, 2, 18, 5, 8, 16, 14] 29
[1, 14, 13, 12, 19, 8, 1, 1, 18, 5] 21
[18, 18, 1, 8, 8, 10, 6, 5, 6, 9] 5
[12, 17, 19, 10, 18, 10, 17, 9, 10, 17] 28
[1, 5, 14, 12, 17, 1, 20, 8, 16, 16] 20
[9, 19, 20, 0, 12, 10, 13, 7, 0, 16] 19
[4, 13, 15, 3, 4, 19, 5, 7, 1, 8] 18
[1, 16, 15, 6, 18, 9, 5, 1, 14, 8] 4
[5, 19, 10, 2, 20, 12, 4, 6, 9, 19] 18
[2, 10, 19, 12, 15, 1, 9, 9, 11, 14] 30
[13, 6, 6, 8, 18, 9, 17, 10, 12, 14] 9
[13, 20, 8, 18, 19, 20, 1, 8, 3, 2] 11
[9, 17, 2, 9, 2, 8, 1, 10, 20, 11] 29
[15, 12, 13, 0, 19, 20, 18, 2, 0, 7] 34
[16, 16, 20, 0, 17, 9, 4, 17, 14, 7] 33
[8, 9, 3, 19, 11, 4, 19, 11, 16, 0] 37
[5, 13, 11, 15, 12, 9, 3, 8, 2, 4] 5
[18, 2, 1, 7, 9, 5, 6, 5, 6, 0] 38
