[18, 40, 15, 32, 19, 25, 36, 1, 34, 7, 13, 20, 40, 17, 37, 10, 32, 11, 14, 5] 40
[1, 3, 18, 12, 29, 36, 9, 18, 34, 9, 10, 26, 15, 10, 6, 26, 7, 33, 28, 0] 78
[32, 35, 17, 28, 25, 9, 29, 1, 26, 5, 39, 39, 12, 25, 25, 4, 24, 27, 28, 31] 14
[25, 19, 13, 35, 35, 6, 5, 20, 16, 32, 12, 3, 8, 38, 26, 12, 39, 20, 19, 20] 4
[17, 10, 40, 4, 16, 13, 2, 26, 29, 8, 29, 28, 24, 8, 17, 30, 35, 37, 17, 35] 9
[28, 8, 33, 35, 9, 33, 11, 28, 36, 30, 9, 16, 38, 25, 18, 22, 24, 4, 12, 36] 15
[20, 31, 25, 9, 8, 2, 34, 36, 2, 17, 11, 29, 34, 23, 1, 15, 39, 29, 2, 16] 47
[8, 8, 3, 23, 34, 36, 37, 23, 10, 33, 13, 8, 21, 20, 15, 14, 33, 40, 0, 5] 38
[40, 6, 26, 33, 8, 37, 27, 33, 12, 0, 7, 24, 11, 10, 37, 18, 17, 3, 7, 28] 10
[2, 6, 1, 27, 1, 30, 34, 9, 13, 22, 21, 17, 9, 15, 16, 5, 36, 21, 19, 0] 29
[34, 0, 35, 39, 8, 6, 24, 8, 26, 9, 20, 10, 34, 28, 11, 20, 31, 9, 20, 33] 18
[1, 0, 28, 35, 28, 37, 22, 21, 4, 12, 38, 19, 1, 23, 39, 37, 16, 2, 39, 3] 19
[37, 27, 27, 40, 7, 37, 7, 7, 26, 38, 21, 28, 37, 20, 13, 0, 5, 31, 10, 20] 12
[11, 40, 13, 10, 12, 1, 21, 22, 7, 8, 20, 10, 2, 18, 3, 39, 16, 11, 35, 3] 63
[29, 27, 3, 27, 3, 13, 8, 3, 39, 9, 38, 28, 18, 38, 21, 5, 19, 34, 18, 34] 0
[14, 17, 9, 19, 18, 9, 39, 3, 31, 33, 2, 34, 21, 11, 2, 17, 13, 27, 23, 8] 52
[2, 34, 37, 7, 21, 22, 16, 24, 11, 3, 26, 13, 34, 2, 1, 13, 9, 13, 15, 16] 27
[23, 35, 25, 25, 7, 5, 24, 29, 27, 10, 37, 0, 27, 0, 36, 37, 21, 7, 26, 25] 0
[16, 25, 14, 37, 2, 6, 11, 0, 6, 34, 40, 34, 35, 30, 18, 38, 15, 35, 15, 4] 9
[24, 10, 23, 10, 6, 30, 34, 27, 3, 18, 40, 5, 39, 40, 6, 2, 4, 9, 2, 19] 55
[3, 27, 34, 29, 7, 31, 40, 27, 35, 29, 3, 13, 18, 31, 31, 25, 39, 35, 10, 3] 25
[20, 38, 29, 20, 26, 30, 39, 22, 8, 9, 29, 13, 13, 32, 14, 39, 28, 1, 29, 12] 18
[22, 11, 25, 22, 39, 30, 10, 5, 23, 6, 37, 30, 38, 6, 36, 18, 40, 9, 27, 13] 0
[27, 30, 32, 30, 20, 36, 36, 10, 8, 5, 2, 35, 22, 1, 12, 19, 0, 38, 13, 0] 79
[8, 37, 28, 26, 33, 2, 24, 2, 0, 12, 19, 32, 39, 30, 34, 7, 34, 16, 1, 34] 0
[5, 12, 37, 7, 35, 9, 9, 5, 16, 22, 33, 1, 28, 12, 26, 26, 38, 18, 19, 13] 62
[26, 37, 20, 28, 1, 10, 21, 21, 25, 30, 1, 31, 9, 22, 18, 11, 3, 35, 26, 28] 0
[14, 6, 20, 39, 32, 25, 29, 40, 1, 39, 27, 35, 39, 39, 8, 18, 26, 1, 3, 19] 1
[31, 24, 10, 37, 12, 33, 23, 31, 21, 16, 5, 31, 23, 9, 17, 34, 40, 4, 22, 36] 11
[17, 3, 11, 29, 39, 35, 17, 21, 15, 36, 37, 21, 13, 34, 16, 40, 9, 35, 14, 9] 27
[22, 23, 23, 32, 17, 37, 29, 9, 36, 15, 16, 28, 17, 16, 12, 31, 19, 0, 7, 20] 32
[21, 0, 22, 14, 8, 4, 25, 25, 39, 5, 4, 33, 36, 6, 24, 10, 34, 24, 24, 24] 20
[23, 30, 26, 39, 24, 15, 8, 35, 5, 15, 34, 22, 33, 31, 3, 38, 33, 24, 26, 9] 20
[6, 35, 19, 32, 18, 29, 22, 23, 35, 11, 30, 18, 19, 3, 26, 28, 13, 23, 13, 22] 22
[30, 11, 23, 13, 19, 22, 28, 2, 12, 23, 0, 26, 22, 20, 19, 32, 23, 12, 9, 10] 49
[25, 0, 28, 6, 31, 0, 18, 35, 9, 18, 2, 5, 7, 2, 14, 14, 40, 9, 18, 21] 55
[23, 12, 25, 18, 16, 1, 10, 17, 40, 7, 14, 40, 18, 0, 33, 35, 9, 34, 2, 9] 36
[28, 3, 21, 15, 7, 30, 1, 9, 13, 29, 19, 20, 23, 30, 8, 5, 13, 38, 38, 27] 76
[21, 30, 22, 18, 28, 6, 30, 17, 19, 18, 22, 11, 16, 6, 40, 8, 11, 18, 39, 40] 32
[15, 23, 40, 7, 28, 4, 34, 21, 23, 18, 35, 12, 2, 18, 4, 36, 1, 39, 35, 21] 61
[5, 9, 40, 8, 23, 3, 26, 37, 21, 11, 16, 35, 12, 35, 18, 33, 22, 23, 9, 26] 20
[25, 18, 16, 11, 6, 26, 28, 11, 40, 21, 38, 7, 23, 0, 28, 22, 38, 17, 14, 38] 67
[36, 30, 17, 24, 4, 7, 38, 5, 17, 23, 31, 27, 37, 34, 38, 23, 4, 34, 27, 2] 10
[14, 19, 22, 38, 36, 38, 37, 4, 6, 1, 35, 20, 30, 17, 37, 39, 0, 15, 10, 33] 70
[30, 22, 28, 22, 26, 26, 8, 34, 6, 31, 10, 3, 34, 2, 17, 34, 14, 29, 14, 18] 60
[30, 4, 39, 29, 11, 9, 24, 31, 12, 31, 24, 35, 6, 18, 26, 1, 24, 37, 39, 12] 30
[40, 22, 2, 18, 25, 35, 9, 5, 24, 32, 26, 4, 18, 2, 13, 1, 26, 15, 22, 33] 65
[11, 37, 7, 35, 3, 38, 33, 32, 10, 25, 30, 37, 17, 34, 13, 20, 10, 6, 16, 6] 14
[25, 2, 12, 10, 35, 33, 32, 10, 38, 31, 31, 22, 38, 10, 8, 32, 8, 35, 10, 33] 76
[14, 20, 38, 19, 6, 26, 27, 5, 5, 28, 24, 34, 23, 4, 4, 26, 24, 32, 34, 34] 60
[12, 2, 30, 31, 0, 20, 38, 2, 7, 0, 26, 26, 28, 31, 35, 33, 23, 21, 39, 28] 11
[34, 13, 9, 8, 17, 0, 2, 23, 4, 25, 3, 8, 27, 1, 25, 13, 39, 21, 20, 26] 60
[35, 25, 26, 3, 34, 20, 31, 35, 0, 21, 6, 19, 16, 4, 25, 26, 18, 7, 36, 22] 73
[16, 8, 7, 34, 25, 10, 38, 30, 26, 16, 28, 8, 10, 12, 4, 7, 19, 34, 10, 25] 73
[30, 34, 3, 33, 15, 0, 36, 14, 18, 4, 36, 5, 37, 39, 17, 28, 12, 14, 32, 23] 71
[38, 20, 28, 10, 33, 25, 17, 16, 19, 36, 23, 37, 23, 15, 36, 31, 40, 21, 12, 28] 36
[10, 7, 35, 19, 31, 20, 30, 22, 39, 38, 18, 40, 6, 31, 0, 17, 14, 2, 34, 20] 16
[8, 25, 10, 34, 8, 5, 17, 28, 7, 18, 12, 10, 36, 15, 32, 23, 38, 21, 37, 21] 53
[35, 13, 39, 2, 25, 39, 33, 17, 11, 27, 24, 31, 19, 0, 5, 18, 7, 5, 31, 15] 67
[33, 13, 24, 39, 16, 4, 18, 33, 5, 32, 28, 4, 3, 10, 20, 14, 10, 0, 21, 32] 9
[15, 21, 26, 23, 3, 8, 15, 31, 21, 39, 26, 31, 23, 0, 28, 22, 38, 33, 10, 13] 50
[11, 14, 14, 28, 1, 36, 26, 39, 40, 33, 0, 1, 15, 9, 39, 35, 26, 37, 29, 20] 23
[3, 36, 0, 34, 21, 23, 13, 5, 10, 12, 24, 17, 28, 3, 13, 40, 25, 12, 34, 15] 78
[40, 36, 37, 5, 39, 13, 29, 34, 24, 40, 14, 16, 24, 19, 21, 40, 35, 8, 38, 8] 73
[25, 29, 31, 27, 32, 5, 33, 2, 21, 29, 8, 0, 37, 38, 40, 12, 39, 9, 16, 7] 25
[17, 36, 9, 37, 10, 26, 19, 29, 5, 38, 16, 5, 13, 16, 5, 38, 6, 40, 21, 21] 30
[15, 39, 17, 35, 8, 18, 33, 1, 36, 38, 14, 22, 28, 0, 2, 31, 13, 29, 35, 1] 1
[8, 10, 12, 21, 28, 4, 4, 23, 39, 26, 6, 24, 39, 13, 27, 39, 8, 16, 15, 12] 32
[16, 21, 0, 14, 33, 32, 39, 12, 38, 8, 30, 29, 37, 11, 23, 24, 31, 32, 6, 13] 1
[6, 6, 14, 31, 12, 21, 30, 6, 2, 33, 32, 39, 13, 39, 40, 12, 13, 22, 18, 38] 66
[19, 7, 21, 14, 6, 36, 35, 6, 9, 22, 40, 32, 12, 16, 20, 15, 19, 33, 27, 25] 73
[28, 13, 31, 17, 26, 27, 22, 38, 8, 17, 23, 1, 4, 36, 6, 17, 29, 34, 38, 17] 10
[8, 20, 5, 0, 12, 28, 17, 38, 9, 6, 29, 11, 38, 24, 1, 22, 2, 34, 29, 12] 31
[21, 33, 7, 38, 30, 25, 34, 6, 0, 15, 36, 6, 31, 28, 27, 27, 39, 14, 7, 2] 18
[0, 23, 22, 20, 26, 16, 36, 24, 17, 34, 14, 4, 30, 4, 29, 35, 40, 22, 38, 1] 13
[3, 6, 17, 8, 22, 40, 26, 11, 11, 34, 16, 24, 31, 15, 6, 40, 39, 7, 31, 4] 0
[3, 26, 31, 8, 5, 34, 1, 25, 23, 14, 5, 40, 34, 24, 27, 36, 26, 32, 26, 24] 71
[12, 0, 18, 18, 19, 32, 24, 31, 5, 2, 35, 40, 10, 36, 1, 30, 24, 1, 23, 20] 12
[0, 6, 21, 10, 24, 30, 23, 28, 35, 8, 4, 14, 32, 2, 25, 10, 34, 25, 24, 36] 63
[20, 32, 18, 14, 27, 10, 40, 2, 38, 26, 24, 36, 36, 18, 4, 13, 9, 27, 21, 29] 55
[31, 11, 14, 27, 25, 16, 32, 36, 35, 11, 8, 31, 4, 30, 12, 29, 12, 19, 29, 1] 15
[0, 22, 5, 36, 24, 5, 29, 12, 6, 6, 31, 12, 7, 4, 17, 36, 13, 29, 4, 32] 63
[29, 1, 33, 5, 23, 3, 3, 15, 25, 24, 23, 19, 4, 40, 27, 5, 1, 33, 28, 12] 71
[12, 19, 11, 22, 10, 1, 20, 40, 21, 13, 39, 17, 13, 37, 33, 15, 28, 32, 12, 29] 18
[23, 16, 40, 8, 8, 36, 15, 27, 4, 24, 29, 36, 0, 32, 19, 8, 33, 38, 36, 8] 11
[24, 3, 14, 6, 36, 12, 33, 4, 28, 33, 19, 22, 14, 3, 27, 15, 40, 18, 38, 39] 72
[9, 16, 31, 28, 15, 38, 10, 36, 19, 38, 12, 8, 8, 6, 4, 38, 28, 27, 29, 11] 80
[36, 38, 9, 21, 24, 11, 7, 32, 13, 32, 40, 2, 7, 40, 14, 0, 21, 29, 29, 25] 2
[7, 27, 24, 14, 29, 19, 4, 35, 33, 37, 15, 29, 5, 16, 28, 6, 8, 22, 35, 13] 42
[11, 0, 22, 9, 6, 11, 34, 25, 6, 29, 21, 6, 17, 25, 11, 9, 6, 9, 39, 28] 77
[40, 23, 10, 25, 24, 23, 10, 28, 7, 28, 16, 17, 8, 13, 40, 34, 23, 8, 7, 26] 56
[36, 11, 16, 10, 16, 18, 21, 23, 35, 17, 31, 15, 10, 13, 30, 2, 16, 3, 18, 30] 15
[27, 18, 18, 11, 1, 35, 22, 40, 28, 1, 37, 2, 17, 19, 16, 2, 39, 16, 16, 25] 54
[31, 7, 22, 0, 12, 23, 6, 12, 36, 27, 6, 15, 16, 12, 22, 34, 38, 4, 39, 35] 24
[24, 40, 19, 10, 23, 0, 30, 37, 31, 15, 0, 7, 30, 13, 27, 13, 39, 3, 6, 7] 23
[9, 14, 20, 30, 11, 34, 32, 38, 24, 39, 30, 34, 7, 20, 30, 30, 15, 40, 14, 20] 60
[12, 18, 10, 39, 13, 7, 28, 0, 5, 6, 10, 36, 40, 28, 1, 7, 14, 30, 30, 37] 32
[17, 26, 26, 13, 20, 2, 9, 19, 14, 2, 6, 35, 13, 1, 40, 17, 19, 8, 7, 6] 23
[31, 12, 19, 39, 34, 21, 3, 32, 34, 30, 25, 15, 2, 14, 37, 20, 33, 13, 22, 4] 46
[32, 4, 7, 0, 26, 8, 31, 22, 20, 6, 1, 16, 9, 22, 28, 20, 8, 21, 10, 12] 8
[24, 6, 13, 34, 18, 13, 2, 32, 36, 33, 16, 0, 14, 18, 16, 37, 7, 12, 33, 12] 48
[29, 22, 23, 9, 22, 8, 8, 30, 4, 16, 20, 34, 11, 19, 0, 33, 16, 39, 31, 6] 48
[20, 11, 12, 24, 25, 30, 5, 9, 38, 21, 11, 8, 5, 27, 35, 27, 3, 24, 2, 3] 30
[37, 5, 39, 27, 22, 38, 9, 27, 30, 3, 30, 11, 20, 17, 5, 33, 13, 1, 32, 5] 20
[3, 34, 12, 25, 32, 39, 25, 26, 8, 5, 11, 30, 31, 36, 4, 13, 11, 28, 13, 3] 23
[32, 8, 35, 33, 34, 9, 4, 33, 7, 28, 26, 10, 6, 23, 32, 17, 36, 25, 17, 39] 7
[7, 1, 8, 12, 7, 16, 0, 12, 28, 14, 31, 6, 20, 36, 23, 29, 34, 39, 19, 9] 57
[15, 18, 13, 21, 14, 4, 3, 26, 7, 30, 32, 25, 3, 20, 14, 22, 7, 6, 28, 3] 74
[30, 0, 12, 8, 39, 40, 8, 15, 30, 16, 38, 23, 27, 5, 40, 36, 35, 6, 10, 10] 34
[39, 24, 38, 31, 3, 19, 24, 37, 20, 26, 16, 36, 7, 21, 8, 38, 9, 36, 4, 13] 33
[21, 20, 20, 9, 23, 35, 4, 22, 6, 22, 10, 24, 35, 9, 1, 20, 2, 35, 5, 3] 40
[18, 12, 23, 40, 32, 10, 34, 5, 35, 25, 3, 19, 19, 27, 29, 12, 17, 8, 11, 40] 29
[27, 27, 31, 3, 31, 36, 16, 16, 34, 13, 11, 11, 9, 12, 33, 28, 14, 24, 39, 16] 76
[40, 3, 3, 7, 19, 36, 22, 29, 33, 16, 36, 6, 33, 35, 18, 26, 17, 36, 30, 34] 45
[19, 35, 34, 10, 34, 32, 38, 30, 32, 16, 31, 17, 22, 29, 14, 22, 1, 37, 38, 26] 30
[23, 2, 25, 9, 2, 9, 9, 33, 2, 35, 0, 5, 2, 21, 34, 12, 12, 5, 15, 30] 76
[13, 38, 22, 38, 16, 34, 14, 36, 26, 35, 31, 28, 8, 38, 26, 18, 35, 23, 21, 32] 31
[34, 35, 17, 22, 26, 37, 40, 10, 24, 8, 31, 31, 24, 7, 5, 32, 14, 25, 0, 34] 66
[27, 4, 40, 33, 18, 22, 40, 30, 8, 32, 12, 11, 34, 5, 29, 14, 4, 12, 20, 17] 68
[2, 35, 1, 36, 34, 23, 15, 17, 4, 2, 18, 14, 30, 9, 16, 17, 19, 25, 20, 13] 11
[14, 37, 9, 40, 2, 36, 24, 22, 35, 39, 35, 20, 32, 0, 24, 23, 17, 3, 0, 36] 57
[27, 38, 4, 6, 31, 34, 4, 18, 28, 13, 19, 11, 8, 29, 4, 19, 39, 27, 38, 17] 20
[22, 16, 24, 12, 34, 8, 16, 32, 2, 31, 9, 37, 6, 14, 15, 21, 40, 25, 1, 6] 22
[4, 9, 34, 11, 16, 20, 4, 28, 4, 7, 10, 9, 12, 5, 27, 26, 33, 32, 23, 18] 31
[6, 39, 30, 28, 26, 35, 5, 28, 38, 40, 17, 7, 28, 1, 3, 6, 23, 6, 7, 34] 28
[30, 6, 34, 20, 38, 23, 18, 29, 25, 11, 22, 1, 6, 8, 34, 3, 32, 32, 40, 11] 33
[30, 5, 28, 22, 21, 6, 31, 28, 12, 18, 30, 8, 23, 33, 32, 36, 16, 26, 32, 6] 53
[9, 20, 5, 31, 25, 11, 0, 20, 2, 2, 20, 24, 40, 5, 40, 34, 40, 17, 13, 24] 42
[37, 25, 29, 7, 35, 26, 10, 5, 5, 36, 14, 13, 21, 21, 10, 10, 26, 32, 31, 8] 26
[5, 28, 9, 36, 27, 18, 9, 36, 8, 3, 32, 25, 29, 25, 27, 0, 40, 26, 2, 23] 77
[29, 9, 28, 24, 35, 6, 25, 24, 35, 9, 13, 14, 26, 4, 27, 37, 19, 34, 10, 37] 32
[14, 20, 36, 7, 8, 37, 19, 2, 23, 16, 16, 24, 30, 27, 35, 18, 25, 16, 2, 8] 5
[32, 40, 25, 18, 9, 37, 3, 10, 20, 35, 39, 35, 13, 2, 18, 18, 32, 29, 34, 38] 9
[37, 29, 15, 26, 5, 31, 0, 7, 30, 40, 36, 21, 21, 11, 2, 9, 34, 33, 24, 33] 27
[0, 28, 10, 12, 9, 40, 35, 5, 19, 12, 29, 40, 23, 6, 28, 19, 36, 20, 40, 40] 17
[33, 28, 14, 36, 4, 19, 9, 24, 36, 11, 5, 28, 32, 11, 16, 3, 27, 37, 31, 19] 55
[25, 27, 19, 4, 28, 6, 26, 1, 7, 38, 32, 6, 15, 11, 6, 27, 27, 24, 17, 31] 65
[18, 6, 11, 33, 13, 18, 20, 31, 13, 8, 30, 15, 2, 18, 30, 16, 37, 1, 0, 23] 34
[25, 33, 9, 12, 13, 33, 5, 39, 0, 36, 18, 18, 4, 10, 1, 39, 18, 30, 3, 13] 45
[30, 25, 26, 10, 40, 24, 37, 7, 25, 0, 27, 38, 22, 12, 14, 13, 29, 5, 25, 36] 75
[2, 13, 3, 34, 7, 4, 0, 40, 37, 30, 20, 13, 4, 27, 39, 31, 12, 37, 28, 20] 12
[2, 35, 34, 6, 35, 27, 31, 31, 30, 24, 23, 18, 13, 39, 15, 35, 39, 2, 1, 17] 73
[14, 27, 18, 27, 16, 33, 37, 26, 11, 21, 17, 39, 20, 1, 0, 9, 39, 0, 19, 30] 17
[3, 27, 19, 11, 40, 28, 29, 14, 14, 2, 30, 9, 40, 3, 27, 24, 12, 6, 23, 5] 28
[18, 36, 10, 16, 17, 28, 32, 40, 30, 38, 28, 21, 26, 22, 25, 8, 28, 39, 39, 25] 11
[12, 34, 36, 34, 14, 30, 37, 16, 29, 14, 18, 19, 13, 17, 32, 31, 8, 16, 33, 31] 28
[39, 31, 40, 29, 31, 30, 16, 9, 21, 28, 10, 9, 14, 21, 19, 1, 16, 40, 4, 37] 65
[2, 22, 10, 29, 25, 17, 19, 9, 39, 6, 6, 28, 2, 14, 7, 0, 9, 39, 17, 29] 61
[22, 22, 28, 20, 1, 11, 13, 28, 35, 2, 7, 23, 24, 25, 38, 9, 31, 21, 17, 10] 49
[39, 0, 20, 26, 29, 9, 22, 34, 11, 6, 23, 32, 11, 31, 8, 16, 33, 14, 7, 37] 25
[3, 37, 1, 29, 6, 13, 5, 35, 16, 21, 16, 16, 11, 37, 35, 39, 10, 30, 39, 21] 47
[30, 34, 12, 25, 32, 7, 23, 23, 10, 2, 34, 7, 13, 7, 26, 27, 7, 15, 37, 12] 52
[19, 2, 40, 7, 5, 2, 23, 33, 38, 7, 15, 17, 35, 25, 23, 34, 4, 14, 28, 26] 63
[6, 19, 13, 37, 21, 31, 37, 18, 0, 10, 29, 24, 39, 9, 22, 24, 30, 31, 39, 28] 16
[40, 6, 24, 34, 19, 3, 17, 15, 2, 31, 23, 17, 9, 14, 8, 28, 10, 34, 36, 9] 6
[20, 20, 18, 29, 28, 35, 6, 17, 24, 26, 1, 14, 28, 36, 27, 23, 24, 40, 17, 21] 39
[15, 35, 1, 0, 2, 3, 0, 8, 16, 35, 11, 13, 21, 39, 39, 39, 37, 39, 20, 33] 71
[14, 0, 40, 24, 15, 4, 39, 6, 27, 6, 25, 32, 1, 0, 37, 13, 39, 18, 34, 39] 21
[39, 16, 5, 21, 29, 15, 36, 20, 16, 37, 19, 38, 28, 31, 23, 5, 37, 17, 19, 4] 36
[11, 39, 4, 22, 34, 18, 39, 26, 2, 10, 18, 23, 3, 0, 25, 16, 35, 19, 23, 24] 13
[24, 23, 32, 11, 17, 1, 20, 22, 37, 7, 25, 0, 30, 25, 15, 12, 40, 37, 13, 17] 0
[9, 36, 7, 12, 30, 14, 9, 35, 8, 17, 15, 0, 35, 18, 2, 9, 2, 18, 2, 39] 0
[32, 1, 6, 4, 14, 1, 7, 14, 8, 22, 32, 4, 40, 29, 38, 19, 12, 21, 27, 32] 79
[32, 16, 17, 1, 19, 8, 36, 5, 20, 40, 21, 13, 23, 22, 40, 3, 18, 29, 5, 39] 47
[40, 24, 10, 14, 6, 28, 30, 21, 35, 39, 14, 10, 37, 15, 32, 31, 27, 30, 25, 5] 42
[20, 39, 26, 40, 0, 31, 34, 25, 24, 40, 25, 39, 39, 12, 11, 34, 17, 0, 38, 12] 79
[29, 15, 20, 13, 31, 40, 7, 1, 3, 35, 24, 16, 0, 28, 26, 8, 32, 36, 18, 27] 31
[9, 30, 34, 35, 15, 12, 40, 22, 7, 31, 19, 3, 23, 26, 2, 5, 15, 5, 19, 34] 74
[13, 28, 14, 15, 10, 40, 39, 39, 21, 28, 34, 36, 24, 7, 38, 24, 16, 34, 29, 6] 30
[15, 23, 38, 7, 1, 25, 19, 8, 20, 4, 13, 37, 0, 2, 32, 2, 19, 21, 34, 30] 15
[11, 5, 28, 12, 9, 0, 28, 23, 37, 5, 25, 33, 35, 23, 16, 3, 13, 27, 33, 12] 24
[19, 24, 0, 1, 31, 34, 39, 13, 27, 8, 33, 40, 29, 5, 17, 3, 34, 20, 34, 15] 27
[11, 4, 27, 38, 39, 38, 7, 24, 4, 18, 11, 3, 12, 14, 24, 4, 17, 15, 28, 30] 8
[37, 2, 22, 40, 13, 15, 21, 32, 16, 23, 31, 17, 30, 11, 28, 3, 12, 27, 27, 31] 37
[1, 29, 29, 38, 39, 24, 4, 9, 6, 27, 19, 34, 32, 33, 40, 14, 40, 4, 21, 1] 17
[31, 17, 29, 38, 33, 33, 9, 7, 9, 27, 23, 14, 35, 3, 25, 38, 26, 24, 20, 35] 33
[19, 21, 11, 38, 5, 2, 0, 33, 10, 40, 2, 2, 19, 38, 35, 16, 26, 20, 6, 33] 11
[37, 31, 13, 33, 35, 30, 8, 17, 39, 4, 28, 14, 39, 13, 0, 33, 25, 19, 5, 30] 71
[21, 4, 27, 29, 27, 20, 13, 32, 20, 5, 1, 3, 8, 8, 8, 40, 4, 1, 7, 14] 60
[26, 38, 0, 40, 34, 19, 24, 38, 29, 14, 18, 21, 26, 10, 26, 21, 22, 3, 0, 17] 14
[40, 7, 8, 16, 39, 22, 6, 37, 35, 24, 22, 10, 15, 12, 8, 38, 35, 36, 12, 23] 70
[30, 25, 1, 7, 27, 24, 25, 20, 10, 33, 26, 29, 30, 16, 16, 18, 7, 33, 22, 10] 22
[37, 9, 34, 4, 24, 5, 37, 11, 37, 26, 12, 17, 8, 14, 1, 35, 37, 39, 33, 16] 70
[20, 8, 32, 3, 14, 21, 27, 5, 21, 3, 31, 16, 9, 13, 33, 10, 40, 36, 7, 16] 20
[31, 23, 21, 5, 26, 37, 32, 33, 3, 37, 36, 33, 22, 2, 19, 34, 35, 13, 21, 27] 78
[38, 9, 8, 11, 7, 0, 9, 0, 4, 7, 18, 8, 17, 17, 23, 20, 22, 31, 20, 38] 24
[6, 14, 29, 21, 10, 24, 34, 40, 32, 3, 33, 10, 38, 12, 17, 10, 34, 36, 29, 29] 31
[10, 17, 39, 11, 27, 18, 34, 7, 8, 12, 21, 2, 39, 7, 38, 2, 20, 22, 28, 0] 38
[16, 28, 36, 7, 4, 20, 34, 15, 24, 12, 0, 17, 23, 33, 33, 23, 22, 24, 3, 2] 11
[11, 30, 7, 33, 30, 31, 37, 14, 26, 24, 30, 29, 33, 30, 22, 11, 9, 11, 10, 37] 54
[30, 15, 28, 34, 2, 33, 13, 37, 29, 37, 0, 28, 30, 15, 4, 33, 38, 10, 36, 0] 63
[19, 20, 25, 39, 35, 40, 19, 30, 33, 6, 11, 3, 9, 37, 40, 39, 21, 10, 38, 32] 1
[40, 38, 14, 7, 7, 39, 23, 34, 21, 27, 27, 21, 26, 29, 19, 32, 6, 24, 24, 24] 22
[10, 4, 38, 9, 40, 33, 32, 5, 38, 7, 40, 3, 2, 26, 11, 21, 18, 33, 39, 21] 14
[6, 38, 14, 13, 21, 14, 11, 0, 15, 38, 36, 20, 33, 9, 15, 18, 35, 25, 40, 26] 16
[0, 4, 40, 26, 39, 33, 9, 27, 12, 2, 40, 9, 37, 40, 13, 24, 16, 7, 34, 21] 0
[22, 21, 19, 9, 9, 10, 33, 5, 28, 11, 16, 24, 1, 26, 29, 4, 40, 30, 26, 39] 48
[32, 5, 20, 5, 17, 30, 14, 26, 30, 28, 40, 33, 2, 11, 19, 30, 12, 36, 21, 30] 26
[30, 39, 31, 4, 28, 28, 24, 27, 38, 6, 25, 8, 28, 10, 0, 22, 25, 29, 1, 20] 28
[20, 18, 0, 10, 0, 16, 20, 9, 15, 31, 37, 37, 8, 39, 22, 7, 26, 9, 14, 0] 80
[9, 3, 21, 30, 24, 9, 15, 4, 11, 39, 8, 2, 13, 14, 23, 35, 23, 9, 36, 6] 47
[33, 29, 21, 5, 23, 20, 11, 16, 32, 11, 20, 12, 17, 14, 26, 17, 16, 40, 27, 7] 42
[11, 31, 22, 5, 1, 38, 39, 15, 8, 8, 33, 6, 27, 39, 19, 9, 26, 1, 24, 11] 71
[15, 0, 36, 15, 20, 34, 1, 5, 40, 7, 39, 38, 4, 4, 1, 39, 21, 18, 6, 15] 62
[20, 22, 21, 19, 34, 32, 2, 11, 16, 26, 37, 15, 12, 10, 33, 5, 29, 27, 9, 22] 68
[13, 3, 31, 23, 21, 37, 24, 40, 38, 29, 39, 38, 27, 28, 8, 2, 19, 34, 17, 2] 27
[20, 24, 21, 33, 0, 11, 18, 15, 4, 30, 11, 5, 2, 9, 24, 9, 16, 12, 9, 20] 40
[8, 30, 33, 7, 37, 37, 34, 38, 28, 20, 20, 28, 9, 1, 7, 7, 11, 37, 21, 40] 45
[29, 8, 1, 24, 34, 24, 3, 40, 39, 31, 10, 4, 17, 29, 17, 26, 6, 36, 29, 18] 34
[14, 38, 11, 17, 8, 33, 24, 24, 3, 19, 34, 27, 10, 29, 30, 14, 4, 6, 28, 25] 4
[15, 33, 40, 14, 37, 17, 35, 23, 18, 38, 2, 12, 20, 32, 28, 4, 15, 21, 3, 11] 25
[17, 19, 9, 39, 11, 11, 20, 23, 19, 25, 17, 34, 33, 21, 1, 28, 30, 25, 14, 8] 6
[4, 7, 20, 32, 35, 32, 15, 13, 21, 39, 20, 5, 18, 28, 34, 4, 34, 18, 37, 26] 8
[32, 26, 34, 13, 39, 3, 8, 28, 13, 11, 34, 15, 18, 4, 10, 15, 13, 2, 7, 21] 68
[36, 29, 36, 10, 1, 24, 28, 27, 39, 30, 0, 34, 16, 14, 13, 35, 15, 31, 8, 1] 15
[38, 26, 40, 40, 40, 31, 26, 40, 21, 9, 14, 13, 29, 26, 18, 25, 33, 17, 17, 10] 23
[8, 36, 24, 34, 17, 25, 17, 30, 21, 18, 38, 35, 26, 7, 18, 35, 20, 37, 34, 13] 44
[8, 21, 28, 6, 23, 27, 15, 10, 30, 11, 9, 27, 25, 38, 0, 5, 10, 17, 25, 7] 38
[22, 29, 9, 1, 3, 22, 9, 14, 5, 7, 2, 26, 17, 19, 22, 3, 28, 12, 29, 18] 49
[26, 39, 23, 13, 26, 36, 8, 7, 32, 18, 19, 18, 38, 5, 30, 3, 4, 29, 37, 34] 32
[40, 15, 33, 19, 26, 34, 3, 26, 30, 11, 19, 27, 31, 38, 31, 4, 33, 11, 2, 35] 60
[23, 25, 31, 10, 1, 21, 19, 31, 14, 23, 15, 40, 25, 40, 6, 23, 11, 20, 22, 18] 49
